book_id,title,corpus_type,token_ci_lower,token_ci_upper,token_gender_mean,type_ci_lower,type_ci_upper,type_gender_mean,prop_present_token,prop_present_type
L169,MAMA DON'T ALLOW,char_only,1.455873015873016,2.265847985347985,1.862124542124542,1.1202380952380953,2.480769230769231,1.6806776556776557,1,1
L170,HOW TO CATCH A STAR,char_only,1.1449721377912867,1.2396327254305977,1.1891590678824722,1.0533333333333332,1.3676190476190475,1.1942857142857142,1,1
L171,LOST AND FOUND,char_only,1.1845496894409935,1.3004218426501033,1.241304347826087,1.0357142857142856,1.3928571428571428,1.2095238095238094,1,1
L172,THE FANTASTIC FLYING BOOKS OF MR. MORRIS LESSMORE,char_only,1.51690844596017,1.9849141088796263,1.7443181339733063,1.8746560846560851,4.094464794464794,3.006796906796907,1,1
L173,"SAYONARA, MRS. KACKLEMAN",char_only,1.7351565295169946,2.450325836953744,2.0681914984240564,1.3588846153846157,3.030864468864469,2.1125274725274723,1,1
L174,WHERE IS BABY'S BELLY BUTTON,char_only,1.0714285714285714,5,3.6904761904761907,1.0714285714285714,5,3.0357142857142856,1,1
L175,WHISTLE FOR WILLIE,char_only,1.2475037202380954,1.6769205182072828,1.427687324929972,1.1486772486772487,2.519775132275132,1.6454365079365079,1,1
L176,BABY TOUCH AND FEEL: ANIMALS,char_only,NA,NA,1.2666666666666666,NA,NA,1.2666666666666666,1,1
L177,I WANT MY HAT BACK,char_only,NA,NA,1,NA,NA,1,1,1
L178,P IS FOR POTTY!,char_only,2.040617103984451,2.7604810495626824,2.3829931972789113,1.567103174603175,3.677777777777778,2.5486772486772487,1,1
L179,LIBRARY LION,char_only,1.7945635134096671,2.264035707881862,2.0278618817080356,1.7320238095238096,4.389134615384615,3.0415750915750914,0.9727891156462585,0.8888888888888888
L180,PAT THE BUNNY,char_only,2.9761904761904763,4.65934065934066,3.8212454212454214,1.311904761904762,4.982142857142858,3.138095238095238,1,1
L181,THE RED BALLOON,char_only,1.4176480221718317,1.722321065178208,1.5646607360893074,1.5659507159507162,3.5999625374625372,2.56010656010656,0.9947368421052631,0.9166666666666666
L184,FROG AND TOAD,char_only,1.1156319811875366,1.161440329218107,1.1390946502057613,1.0232142857142863,1.2666666666666666,1.1126984126984127,1,1
L185,GRANDMA WISHES,char_only,4.928571428571429,4.928571428571429,4.928571428571429,NA,NA,4.928571428571429,0.6,0.5
L186,THE POKY LITTLE PUPPY,char_only,1.7521177944862156,2.834254385964912,2.2697994987468673,1.133996598639456,3.7047959183673465,2.195918367346939,1,1
L191,"BOB BOOKS, SET 1: BEGINNING READERS",char_only,1.8,2,1.9333333333333333,1,2,1.5,1,1
L192,JUST ME AND MY DAD,char_only,1.1695238095238094,1.2847619047619048,1.2336507936507937,1.0357142857142856,1.3928571428571428,1.2095238095238094,1,1
L193,"I LOVE YOU, STINKY FACE",char_only,NA,NA,4.6,NA,NA,4.6,1,1
L195,WINNIE THE POOH,char_only,1.6662577723900676,1.7563583184985634,1.7116305019792855,1.5745699920994038,3.129340767076061,2.299307620484091,0.999345977763244,0.9375
L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,char_only,4.072448979591837,4.971428571428571,4.633673469387755,1.0714285714285714,5,3.557142857142857,1,1
L197,TIKKI TIKKI TEMBO,char_only,2.0326262939958593,2.6019658385093165,2.315942028985507,1.6528030303030303,3.5214502164502166,2.5246753246753246,1,1
L198,MORTIMER,char_only,1.3875661375661374,2.354537037037037,1.8227513227513228,1.0952380952380951,3.685969387755102,2.1625850340136052,1,1
L199,THE THREE QUESTIONS,char_only,1.5816576887165121,2.1176352977088273,1.8415140415140414,1.367291874791875,3.2699025974025977,2.244055944055944,1,1
L200,MIGHTY MONSTER MACHINES (BLAZE AND THE MONSTER MACHINES),char_only,1.6799436090225564,2.0534147869674184,1.8524644945697577,1.2875148809523813,3.434017857142857,2.2797619047619047,1,1
L201,AMELIA BEDELIA,char_only,4.215980320699709,4.650129980563655,4.447521865889213,1.6801587301587302,4.283611111111112,2.973015873015873,1,1
L202,"IF YOU EVER WANT TO BRING A PIANO TO THE BEACH, DON'T!",char_only,3.2142857142857144,4.83265306122449,4.241496598639456,2.6314285714285712,4.914285714285714,4.098095238095238,1,1
L204,IF ANIMALS KISSED GOOD NIGHT,char_only,2.963636363636364,5,3.981818181818182,1.2666666666666666,5,3.1333333333333333,1,1
L205,"HAND, HAND, FINGERS, THUMB",char_only,1.2,1.2,1.2,NA,NA,1.2,1,1
L208,FIRST 100 WORDS,char_only,NA,NA,2.857142857142857,NA,NA,2.857142857142857,1,1
L211,HOW TO BABYSIT A GRANDMA,char_only,4.43329365079365,4.883341836734694,4.697052154195012,2.6799999999999997,4.9314285714285715,4.119047619047619,1,1
L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",char_only,1.1359102182539682,1.1932539682539682,1.1646825396825395,1.0142857142857142,1.200952380952381,1.1076190476190475,1,1
L214,I AM A BUNNY,char_only,NA,NA,1,NA,NA,1,1,1
L217,GRANDFATHER'S JOURNEY,char_only,1.104565637065637,1.380522349272349,1.2173002673002673,1.1157804232804234,3.223716931216931,1.9993894993894994,1,1
L219,CARS AND TRUCKS AND THINGS THAT GO,char_only,2.520901338313103,3.2186178026766257,2.8614087002322295,1.4984789964937024,2.801571173924115,2.088879747703277,0.7758620689655172,0.9166666666666666
L220,RAIN MAKES APPLESAUCE,char_only,NA,NA,2.857142857142857,NA,NA,2.857142857142857,1,1
L221,LITTLE BLUE TRUCK,char_only,1.1404761904761904,2.638095238095238,1.6559523809523808,1.1202380952380953,4.058333333333334,2.142857142857143,1,1
L222,THE STINKY CHEESE MAN AND OTHER FAIRLY STUPID TALES,char_only,2.2548493671996668,2.7916585510298084,2.518729573819394,2.052474053724054,3.781181827431827,3.001831501831502,1,1
L223,IN THE NIGHT KITCHEN,char_only,1.4832196969696971,1.9082251082251083,1.6913419913419914,1.0714285714285714,2.142857142857143,1.4936507936507937,1,1
L224,DR. SEUSS'S ABC,char_only,2.1730437322858136,4.082741202990071,3.0828684136376445,1.9614692415427715,3.9848804675716445,2.8810622710622713,1,1
L225,FOX IN SOCKS,char_only,1.8512696078431397,3.014509803921569,2.375294117647059,1.1764705882352942,4.416666666666667,2.281045751633987,1,1
L228,HOP ON POP,char_only,1.0204081632653061,1.206436420722135,1.1043956043956045,1.0357142857142856,1.293956043956044,1.164835164835165,1,1
L229,MR. BROWN CAN MOO! CAN YOU?,char_only,1.0714285714285714,1.0714285714285714,1.0714285714285714,NA,NA,1.0714285714285714,1,1
L230,"OH, THE THINKS YOU CAN THINK!",char_only,5,5,5,NA,NA,5,1,1
L231,ONE FISH TWO FISH RED FISH BLUE FISH,char_only,1.0981330801551388,1.6553780315545021,1.326249132131485,1.1018282697694461,2.4529014939309057,1.5791113026407144,1,1
L232,THE FOOT BOOK,char_only,1.2666666666666666,5,3.1333333333333333,1.2666666666666666,5,3.1333333333333333,1,1
L233,THERE'S A WOCKET IN MY POCKET!,char_only,1,1.0535714285714286,1.0178571428571428,1,1.0714285714285714,1.0357142857142856,1,1
L234,YERTLE THE TURTLE,char_only,1.5781982828198493,2.0336622971807072,1.7818067963596895,1.2111001642036126,3.5152619047619034,2.2034811165845647,1,1
L236,WHERE THE SIDEWALK ENDS,char_only,1.795348566993394,2.0385378089427926,1.9145394374451365,2.019122693194925,3.1606616379583503,2.5881519576156253,1,1
L237,LITTLE OWL'S NIGHT,char_only,1.1104761904761904,2.328095238095238,1.5423809523809524,1.0714285714285714,5,2.4460317460317462,1,1
L239,BRAVE IRENE,char_only,4.788700564971752,4.843516949152542,4.81864406779661,4.74,5,4.9,0.9943820224719101,0.8333333333333334
L240,"KINDERGARTEN, HERE I COME!",char_only,2.9552426739926756,4.1342055860805855,3.558058608058608,1.6503869047619049,4.23751488095238,2.9276785714285714,1,1
L241,THE MONSTER AT THE END OF THIS BOOK,char_only,1.5,1.5,1.5,NA,NA,1.5,1,1
L242,GRUMPY BIRD,char_only,2.663139329805997,3.249559082892416,2.998236331569665,1.0714285714285714,3.3333333333333335,2.2023809523809526,1,1
L243,ELOISE,char_only,3.0018932531890354,3.554506090776901,3.293797693242754,1.7138112116641528,3.3304171873877757,2.4502995044171514,1,1
L247,THE GARDEN OF ABDUL GASAZI,char_only,1.2517980952380954,1.5409761904761905,1.3929142857142858,1.303637566137566,3.193214285714286,2.1746031746031744,1,1
L250,ELEPHANT AND PIGGY: TODAY I WILL FLY!,char_only,4.6,4.6,4.6,NA,NA,4.6,1,1
L252,BEAR SNORES ON,char_only,1.3936936936936937,1.6895752895752896,1.5442728442728442,1.0714285714285714,2,1.446031746031746,1,1
L253,THE NIGHT BEFORE MOTHER'S DAY,char_only,4.0859287054409,4.791991869918699,4.450156347717323,2.76996336996337,4.914285714285714,3.8366300366300368,1,1
L254,THE REAL MOTHER GOOSE,char_only,2.609161651006788,2.8633690166337753,2.7310235433616192,2.226755099475688,3.224192247839306,2.7201474777945367,0.9975990396158463,0.9574468085106383
L255,HOW DO DINOSAURS SAY HAPPY BIRTHDAY?,char_only,3.8307692307692305,4.646153846153846,4.358974358974359,1.2666666666666666,4.8,3.5555555555555554,1,1
L256,LON PO PO: A RED RIDING HOOD STORY FROM CHINA,char_only,2.707514518002323,3.82725900116144,3.28931475029036,2.3124603174603173,4.922222222222222,3.645238095238095,0.9318181818181818,0.8571428571428571
