word,ci_lower,ci_upper,mean,n,gender_bias
sports,1.7857142857142858,2.357142857142857,2.0714285714285716,14,m
spot (location),2.5714285714285716,3,2.7857142857142856,14,neither
spot (see something),2.5,2.9285714285714284,2.7142857142857144,14,m
spotted,2.6153846153846154,3.3076923076923075,2.923076923076923,13,neither
spring (season),3.5714285714285716,4.285714285714286,3.9285714285714284,14,f
sprinkled,3.2941176470588234,4.0588235294117645,3.6470588235294117,17,f
sprinkles,3.7333333333333334,4.4,4.066666666666666,15,f
square,2.3,2.9,2.6,10,m
squares,2.4166666666666665,3.0833333333333335,2.75,12,neither
squeak,3.357142857142857,4.142857142857143,3.7857142857142856,14,f
squirrel,2.7857142857142856,3.5714285714285716,3.142857142857143,14,neither
stairs,2.4,3,2.7,10,neither
stand,2.142857142857143,2.9285714285714284,2.5,14,m
standing,2.4267857142857157,3,2.7142857142857144,14,neither
stands (on legs),2.5714285714285716,3,2.7857142857142856,14,neither
stands (produce),2.6666666666666665,3.5833333333333335,3.0833333333333335,12,neither
star,3.466666666666667,4,3.7333333333333334,15,f
stared,2.466666666666667,3.2,2.8666666666666667,15,neither
stars,3.1538461538461537,3.6153846153846154,3.3846153846153846,13,f
start,2.769230769230769,3,2.923076923076923,13,neither
started,2.5,3.1666666666666665,2.8333333333333335,12,neither
station,2.357142857142857,2.9285714285714284,2.642857142857143,14,m
stay,3,3.642857142857143,3.357142857142857,14,f
stayed,2.7857142857142856,3,2.9285714285714284,14,neither
steal,2.230769230769231,2.769230769230769,2.5384615384615383,13,m
steam,2.9285714285714284,3.5,3.2142857142857144,14,neither
steel,1.3846153846153846,2.1538461538461537,1.7692307692307692,13,m
Stellaluna,4,4.9,4.5,10,f
step,2.6153846153846154,3,2.8461538461538463,13,neither
stepped,2.7142857142857144,3.142857142857143,2.9285714285714284,14,neither
steps,2.7857142857142856,3.2142857142857144,3,14,neither
stick,2,2.6666666666666665,2.3333333333333335,12,m
stick (branch),2.4,2.8,2.6,15,m
stick (verb; push something into),2.1161764705882367,2.8823529411764706,2.4705882352941178,17,m
sticks,2.2857142857142856,3.2142857142857144,2.7142857142857144,14,neither
sticky,2.7142857142857144,3.142857142857143,2.9285714285714284,14,neither
still,2.8,3.3333333333333335,3.066666666666667,15,neither
stinky,1.8571428571428572,2.5714285714285716,2.2142857142857144,14,m
stocking,3.1538461538461537,4.461538461538462,3.8461538461538463,13,f
stole,2.5,3.25,2.875,16,neither
stomach,2.6470588235294117,3,2.823529411764706,17,neither
stone,1.6,2.4,2,15,m
stood,2.5625,3.125,2.875,16,neither
stop,2.6,3.602499999999998,3.1,10,neither
stopped,3,3,3,13,f
stops,2.466666666666667,3.1333333333333333,2.8,15,neither
store (the place),3,3.230769230769231,3.076923076923077,13,f
stores,3.0833333333333335,3.585416666666665,3.3333333333333335,12,f
stories,2.642857142857143,3.357142857142857,3,14,neither
story,2.9375,3.875,3.4375,16,neither
stout,1.2142857142857142,2,1.5714285714285714,14,m
straight,2.2857142857142856,2.9285714285714284,2.642857142857143,14,m
straightened,2.2142857142857144,3.142857142857143,2.642857142857143,14,neither
strange,2.3,2.9,2.6,10,m
strangest,2.6666666666666665,3.4,3,15,neither
straw,2.3846153846153846,3,2.769230769230769,13,neither
strawberry,3.857142857142857,4.285714285714286,4.071428571428571,14,f
stream (small river),3,3.3333333333333335,3.1333333333333333,15,f
stream (to move through),2.857142857142857,3.357142857142857,3.0714285714285716,14,neither
street,2.5714285714285716,3,2.7857142857142856,14,neither
streets,2.5,3.0714285714285716,2.7857142857142856,14,neither
stretched,2.5384615384615383,3.3846153846153846,2.923076923076923,13,neither
string,2.6923076923076925,3.1538461538461537,2.923076923076923,13,neither
striped,2.3553571428571445,3.2142857142857144,2.7857142857142856,14,neither
stripes,2,3,2.5,10,neither
strong,1.4666666666666666,2.1333333333333333,1.8,15,m
struck,2.0714285714285716,2.9285714285714284,2.5,14,m
stuck,2.357142857142857,3.357142857142857,2.857142857142857,14,neither
students,3.0714285714285716,3.4285714285714284,3.2142857142857144,14,f
stuff,2.1538461538461537,2.8461538461538463,2.5384615384615383,13,m
stumble,2.5867647058823544,3.0588235294117645,2.823529411764706,17,neither
stump,2.2,2.7333333333333334,2.466666666666667,15,m
such,2.7,3.3,3,10,neither
suddenly,2.7,3.3,3,10,neither
Sue,3.8333333333333335,4.833333333333333,4.416666666666667,12,f
suit,1.5333333333333334,2.2666666666666666,1.8666666666666667,15,m
summer,3.3,4.2,3.7,10,f
sun,2.4285714285714284,3.142857142857143,2.7857142857142856,14,neither
super,2,3.2142857142857144,2.5714285714285716,14,neither
supper,2.2857142857142856,3.2142857142857144,2.7857142857142856,14,neither
supposed,3.0714285714285716,3.5,3.2857142857142856,14,f
sure,3.1333333333333333,3.6,3.3333333333333335,15,f
surely,2.7333333333333334,3.1333333333333333,2.933333333333333,15,neither
surprise,3.1,3.6,3.3,10,f
surprised,3,3.357142857142857,3.142857142857143,14,f
surrounded,2.6923076923076925,3.3076923076923075,3,13,neither
swam,2.8461538461538463,3.5384615384615383,3.1538461538461537,13,neither
swamp,1.5,2.5,2,10,m
swap,2.3553571428571445,3.2142857142857144,2.7857142857142856,14,neither
sweater,3.14107142857143,3.7857142857142856,3.5,14,f
sweet,3.857142857142857,4.714285714285714,4.285714285714286,14,f
swim,3.0714285714285716,3.7857142857142856,3.4285714285714284,14,f
swish,2.6,3.4,3,10,neither
swung,2.2857142857142856,2.9285714285714284,2.642857142857143,14,m
Sylvester,1,1.3,1.1,10,m
table,2.625,3.25,2.9375,16,neither
taffy,3.3846153846153846,4.230769230769231,3.769230769230769,13,f
tag,2.588235294117647,3.1176470588235294,2.8823529411764706,17,neither
tail,2.5714285714285716,3.5,3,14,neither
take,2,3,2.5,12,neither
taken,2.466666666666667,3.2666666666666666,2.8666666666666667,15,neither
takes,2.3333333333333335,3,2.6666666666666665,15,neither
taking,2.4,3.4,2.8666666666666667,15,neither
tale,2.6666666666666665,3.6,3.1333333333333333,15,neither
talk,3.4285714285714284,4,3.7142857142857144,14,f
talking,3.2142857142857144,3.857142857142857,3.5,14,f
tall,1.5,2.2142857142857144,1.8571428571428572,14,m
Tallchief,1.2,2.3,1.7,10,m
tap (with finger),2.6923076923076925,3.6153846153846154,3.1538461538461537,13,neither
taps,2.5,3.5833333333333335,3,12,neither
taste,3,3.3076923076923075,3.1538461538461537,13,f
tastes,2.7142857142857144,3.4285714285714284,3.0714285714285716,14,neither
tasty,3,4.001785714285712,3.5714285714285716,14,f
taxi,2.2666666666666666,2.8666666666666667,2.6,15,m
tea,3.5,4.1446428571428555,3.857142857142857,14,f
teach,3.230769230769231,3.769230769230769,3.5384615384615383,13,f
teacher,3.6666666666666665,4.333333333333333,4,15,f
team,2.076923076923077,2.769230769230769,2.4615384615384617,13,m
tears (eyes),3.6153846153846154,4.230769230769231,3.923076923076923,13,f
Teddy,2.2142857142857144,3.5017857142857127,2.857142857142857,14,neither
teeth,2.5625,3.3125,2.9375,16,neither
telephone,3,3.5,3.2,10,f
tell,2.6666666666666665,3.5,3.0833333333333335,12,neither
telling,2.857142857142857,3.357142857142857,3.0714285714285716,14,neither
Tembo,2.3,3.6,2.9,10,neither
ten,3,3,3,12,f
tender,3.857142857142857,4.571428571428571,4.214285714285714,14,f
tent,1.6666666666666667,2.5,2.0833333333333335,12,m
terrible,2.4285714285714284,2.9285714285714284,2.7142857142857144,14,m
terribly,2.5384615384615383,3.3846153846153846,2.923076923076923,13,neither
than,2.75,3,2.9166666666666665,12,neither
thank,3.0714285714285716,3.5714285714285716,3.2857142857142856,14,f
thanked,3.076923076923077,3.6923076923076925,3.3846153846153846,13,f
thanks,3.1538461538461537,3.6153846153846154,3.3846153846153846,13,f
thee,2.9411764705882355,3.411764705882353,3.176470588235294,17,neither
their,2.7857142857142856,3.2142857142857144,3,14,neither
them,2.4982142857142873,3,2.7857142857142856,14,neither
then,2.642857142857143,3,2.857142857142857,14,neither
there,2.533333333333333,3,2.8,15,neither
these,2.857142857142857,3.357142857142857,3.142857142857143,14,neither
they,2.8,3.4,3.1,10,neither
thin,3.2,4.066666666666666,3.6,15,f
thing,2.642857142857143,3,2.857142857142857,14,neither
things,2.7142857142857144,3.142857142857143,2.9285714285714284,14,neither
think,3,3.3,3.1,10,f
thinking,2.2142857142857144,3.2857142857142856,2.7857142857142856,14,neither
thinks,3,3.357142857142857,3.142857142857143,14,f
third,2.642857142857143,3,2.857142857142857,14,neither
Thomas,1,2.3,1.5,10,m
those,3,3.7,3.3,10,f
thou,2.2,3.2,2.7333333333333334,15,neither
though,2.6,3.3333333333333335,3,15,neither
thought,2.933333333333333,3.8,3.3333333333333335,15,neither
thousand,3,3.25,3.0833333333333335,12,f
three,2.5,3.1666666666666665,2.8333333333333335,12,neither
threw,2.2,2.9349999999999983,2.533333333333333,15,m
throat,3,3.5,3.25,12,f
throne,1.6428571428571428,2.642857142857143,2.142857142857143,14,m
through,2.7857142857142856,3,2.9285714285714284,14,neither
throw,2.066666666666667,2.8666666666666667,2.466666666666667,15,m
thud,1.4285714285714286,2,1.7142857142857142,14,m
thumb,2.5833333333333335,3,2.8333333333333335,12,neither
thump,1.6428571428571428,2.357142857142857,2,14,m
Thursday,2.533333333333333,3.1333333333333333,2.8666666666666667,15,neither
thy,2.6923076923076925,3.1538461538461537,2.923076923076923,13,neither
tickle,3.7,4.5,4.1,10,f
tie (neckpiece),1.7857142857142858,2.7142857142857144,2.2142857142857144,14,m
tie (rope),2.2857142857142856,3.0714285714285716,2.7142857142857144,14,neither
tiger,2,2.7711538461538443,2.3846153846153846,13,m
tight,2.9,3.7,3.3,10,neither
Tikki,2.6,3.7,3.1,10,neither
till,2.5,3.3125,2.9375,16,neither
time,2.4,3,2.7333333333333334,15,neither
times,3,3,3,13,f
tin,1.9982142857142873,2.7142857142857144,2.357142857142857,14,m
tiny,3.7142857142857144,4.142857142857143,3.9285714285714284,14,f
tip (end of a thing),2.2857142857142856,3.0714285714285716,2.642857142857143,14,neither
tip (push something over),2.076923076923077,3.076923076923077,2.5384615384615383,13,neither
tiptoe,3.5,4.071428571428571,3.7857142857142856,14,f
tire,2,2.5714285714285716,2.2857142857142856,14,m
tired,2.642857142857143,3.4285714285714284,3.0714285714285716,14,neither
title,2.3076923076923075,3,2.6923076923076925,13,neither
today,3,3.357142857142857,3.142857142857143,14,f
toes,3.066666666666667,3.7333333333333334,3.4,15,f
together,3,3.3,3.1,10,f
toilet,2.5294117647058822,3.0588235294117645,2.764705882352941,17,neither
told,2.7142857142857144,3.357142857142857,3.0714285714285716,14,neither
tomato,2.8666666666666667,3.3333333333333335,3.066666666666667,15,neither
Tommy,1,1.25,1.0833333333333333,12,m
tomorrow,2.7,3,2.9,10,neither
tonight,2.7142857142857144,3.142857142857143,2.9285714285714284,14,neither
too,2.5384615384615383,3,2.8461538461538463,13,neither
took,2.2142857142857144,2.7142857142857144,2.4285714285714284,14,m
tooth,2.1,2.9,2.5,10,m
top,2.7857142857142856,3.5,3.142857142857143,14,neither
tore,2.0714285714285716,2.5,2.2857142857142856,14,m
tossed,2.642857142857143,3.7160714285714267,3.2142857142857144,14,neither
touch,3.3333333333333335,4.133333333333334,3.7333333333333334,15,f
tough,1.6153846153846154,2.4615384615384617,2,13,m
tow,1.6923076923076923,2.5384615384615383,2.1538461538461537,13,m
toward,2.5,3,2.8,10,neither
towels,3.2142857142857144,3.85892857142857,3.5,14,f
town,2.125,2.6890624999999986,2.4375,16,m
toy,3.0714285714285716,3.5017857142857127,3.2857142857142856,14,f
toys,2.8461538461538463,3.5384615384615383,3.1538461538461537,13,neither
track,1.875,2.875,2.375,16,m
traffic,2.2666666666666666,2.8,2.533333333333333,15,m
trail,2.357142857142857,3.2857142857142856,2.7857142857142856,14,neither
trailer,2.642857142857143,3.2142857142857144,2.9285714285714284,14,neither
train,1.6,2.4,2,10,m
trains,1.4285714285714286,2,1.7142857142857142,14,m
trash,2.375,3.125,2.75,16,neither
trashy,2.5384615384615383,3.5384615384615383,3.076923076923077,13,neither
tray,2.7058823529411766,3.176470588235294,2.9411764705882355,17,neither
treat,3.2,3.8666666666666667,3.533333333333333,15,f
tree,2.6923076923076925,3.1538461538461537,2.923076923076923,13,neither
trees,2.933333333333333,3.466666666666667,3.2,15,neither
Triangle,3,3,3,10,f
trick,2.2,3.2666666666666666,2.7333333333333334,15,neither
tricks,2.3076923076923075,3,2.6153846153846154,13,neither
tried,2.7857142857142856,3.2142857142857144,3,14,neither
trillions,2,2.75,2.4166666666666665,12,m
trip (as in fall),2.2857142857142856,2.9285714285714284,2.642857142857143,14,m
trip (the kind you take),2.357142857142857,3,2.642857142857143,14,neither
tripped,2.357142857142857,3.2142857142857144,2.7857142857142856,14,neither
Trixie,4.785714285714286,5,4.928571428571429,14,f
trot,2.066666666666667,2.8666666666666667,2.466666666666667,15,m
trouble,2,2.7142857142857144,2.357142857142857,14,m
troubles,2.3846153846153846,2.8461538461538463,2.6153846153846154,13,m
truck,1.3333333333333333,1.9333333333333333,1.6666666666666667,15,m
trucks,1.1333333333333333,1.8666666666666667,1.4666666666666666,15,m
true,2.923076923076923,3.5384615384615383,3.230769230769231,13,neither
truly,2.857142857142857,3.5714285714285716,3.2142857142857144,14,neither
truth,2.857142857142857,3.4285714285714284,3.0714285714285716,14,neither
try,2.625,3.5,3.0625,16,neither
trying,2.857142857142857,3.5,3.142857142857143,14,neither
Tubman,1.6,3.2,2.4,10,neither
tuck,1.7692307692307692,2.6153846153846154,2.230769230769231,13,m
Tuesday,2.9411764705882355,3.411764705882353,3.176470588235294,17,neither
tumbled,2.6666666666666665,3.4,3,15,neither
tummy,3.0833333333333335,4.333333333333333,3.75,12,f
tune,2.642857142857143,3.4285714285714284,3,14,neither
turn,2.6875,3.375,3,16,neither
turned,2.6,3.068333333333332,2.8666666666666667,15,neither
turtle,2.7142857142857144,3.5,3.0714285714285716,14,neither
turtles,2.2857142857142856,3.142857142857143,2.7142857142857144,14,neither
tv,2.4285714285714284,3,2.7857142857142856,14,neither
twas,2.8,3.2,3,15,neither
twenty,2.875,3.5,3.1875,16,neither
twice,3,3.230769230769231,3.076923076923077,13,f
twinkle,3.6923076923076925,4.538461538461538,4.153846153846154,13,f
two,3,3.357142857142857,3.142857142857143,14,f
type (keyboard),2.8823529411764706,3.235294117647059,3.0588235294117645,17,neither
type (kind of something),3.066666666666667,3.8,3.4,15,f
ugly,2.5,3.0714285714285716,2.7857142857142856,14,neither
uh,2.9166666666666665,3.6666666666666665,3.25,12,neither
umbrella,3.2142857142857144,3.857142857142857,3.5,14,f
uncle,1,1.2142857142857142,1.0714285714285714,14,m
under,2.5,3.375,2.9375,16,neither
underground,2.5714285714285716,3.357142857142857,2.9285714285714284,14,neither
underneath,2.7857142857142856,3.2142857142857144,3,14,neither
understand,3,3.6153846153846154,3.3076923076923075,13,f
unhappy,2.823529411764706,3.176470588235294,3,17,neither
until,2.769230769230769,3.230769230769231,3,13,neither
up,3,3.4166666666666665,3.1666666666666665,12,f
upon,2.7142857142857144,3.142857142857143,2.9285714285714284,14,neither
upset,2.6666666666666665,3.3333333333333335,3,15,neither
upside,2.6666666666666665,3.1666666666666665,2.9166666666666665,12,neither
upstairs,2.533333333333333,3.2,2.8666666666666667,15,neither
us,3.0714285714285716,3.7142857142857144,3.357142857142857,14,f
use,2.7142857142857144,3.2857142857142856,3,14,neither
used,2,3.1,2.6,10,neither
useful,2.4285714285714284,3.642857142857143,3.0714285714285716,14,neither
using,2.7857142857142856,3.2142857142857144,3,14,neither
usual,2.7333333333333334,3.4,3,15,neither
usually,2.769230769230769,3.230769230769231,3,13,neither
very,3,3.3,3.1,10,f
vet (for animals),2.4166666666666665,3.6666666666666665,3,12,neither
view,3.1538461538461537,3.8461538461538463,3.4615384615384617,13,f
village,3,3.357142857142857,3.142857142857143,14,f
Virginia,4.5,5,4.8,10,f
voice,2.9285714285714284,3.642857142857143,3.2857142857142856,14,neither
voices,2.5,3.142857142857143,2.857142857142857,14,neither
wagon,2.769230769230769,3.230769230769231,3,13,neither
wait,2.6666666666666665,3.4,3.066666666666667,15,neither
waited,2.7857142857142856,3.7142857142857144,3.2857142857142856,14,neither
waiting,3.0714285714285716,3.5,3.2857142857142856,14,f
wake,3.1333333333333333,3.7333333333333334,3.4,15,f
walk,2.857142857142857,3.2857142857142856,3.0714285714285716,14,neither
walked,2.5714285714285716,3.2142857142857144,2.9285714285714284,14,neither
walking,3,3.642857142857143,3.2857142857142856,14,f
wall,2.4285714285714284,3,2.7142857142857144,14,neither
walrus,1.8461538461538463,2.6153846153846154,2.230769230769231,13,m
wander,2.7058823529411766,3.2941176470588234,3,17,neither
want,2.3,3.2,2.8,10,neither
wanted,2.7142857142857144,3.142857142857143,2.9285714285714284,14,neither
wants,2.7857142857142856,3,2.9285714285714284,14,neither
war,1.5316666666666683,2.2,1.8666666666666667,15,m
warm,3,4.068333333333332,3.533333333333333,15,f
wash,2.9,3.7,3.3,10,neither
watch (action),2.2857142857142856,2.9285714285714284,2.642857142857143,14,m
watch (as in wristwatch),2.1538461538461537,2.6153846153846154,2.3846153846153846,13,m
watched,2.4375,2.9375,2.6875,16,m
watching,2.6666666666666665,3.4,3,15,neither
water,3.2142857142857144,3.7857142857142856,3.5,14,f
wave (beach),2.5,3.642857142857143,3.0714285714285716,14,neither
wave (with hand),3.357142857142857,4.071428571428571,3.7142857142857144,14,f
waved,3,3.5714285714285716,3.2857142857142856,14,f
way,3,3.357142857142857,3.142857142857143,14,f
ways,2.5833333333333335,3.4166666666666665,3,12,neither
we,3.4285714285714284,4,3.7142857142857144,14,f
weak,3.857142857142857,4.5,4.142857142857143,14,f
wear,3.0714285714285716,3.642857142857143,3.357142857142857,14,f
wearing,3.142857142857143,3.857142857142857,3.5,14,f
weary,2.642857142857143,3.7142857142857144,3.142857142857143,14,neither
weather,2.6,3.2666666666666666,3,15,neither
wedding,3.3076923076923075,4.230769230769231,3.769230769230769,13,f
Wednesday,3.076923076923077,3.8461538461538463,3.4615384615384617,13,f
wee,2.357142857142857,3.642857142857143,3,14,neither
weeds,2.3553571428571445,3.2142857142857144,2.7857142857142856,14,neither
week,3,3.2,3.066666666666667,15,f
weeks,3,3.2142857142857144,3.0714285714285716,14,f
weenie,2,3.0714285714285716,2.5,14,neither
well (as in good),2.9285714285714284,3.7142857142857144,3.2857142857142856,14,neither
well (water),3,3.5,3.2,10,f
went,3,3.2142857142857144,3.0714285714285716,14,f
were,2.8,3.2,3,15,neither
west,2,2.769230769230769,2.4615384615384617,13,m
wet,3.2857142857142856,4.142857142857143,3.7142857142857144,14,f
whale,2.4705882352941178,3.1176470588235294,2.823529411764706,17,neither
whatever,2.7142857142857144,3.5714285714285716,3.142857142857143,14,neither
wheat,2.6,3.3333333333333335,3,15,neither
wheel,2.5,3.4166666666666665,2.9166666666666665,12,neither
wheelbarrow,1.5714285714285714,2.2142857142857144,1.8571428571428572,14,m
wheels,1.6428571428571428,2.357142857142857,2,14,m
whenever,2.857142857142857,3.5714285714285716,3.142857142857143,14,neither
whether,2.8666666666666667,3.533333333333333,3.2,15,neither
which,2.857142857142857,3.2857142857142856,3.0714285714285716,14,neither
while,3,3.5,3.2,10,f
whiskers,2.0714285714285716,3.0714285714285716,2.5714285714285716,14,neither
whispered,3.6666666666666665,4.333333333333333,4,15,f
whistle,2.4,3.4,2.9,10,neither
whistled,2.6134615384615403,3.076923076923077,2.8461538461538463,13,neither
white,2.857142857142857,3.4285714285714284,3.142857142857143,14,neither
whole,3,3.3,3.1,10,f
whoo,2.7,4,3.4,10,neither
whose,2.7,3,2.9,10,neither
why,3.0714285714285716,3.5017857142857127,3.2857142857142856,14,f
wicked,3.3076923076923075,3.8461538461538463,3.5384615384615383,13,f
wide,2.4375,3.3125,2.875,16,neither
wife,5,5,5,14,f
wiggle,3.4285714285714284,4.214285714285714,3.7857142857142856,14,f
wild,2,3.0714285714285716,2.5,14,neither
wildly,2.642857142857143,3.2142857142857144,2.9285714285714284,14,neither
Willy,1.2142857142857142,1.7142857142857142,1.4285714285714286,14,m
wind,3.2666666666666666,3.8666666666666667,3.6,15,f
wind (movement of air),3.076923076923077,3.8461538461538463,3.4615384615384617,13,f
window,3.2,3.6666666666666665,3.4,15,f
windows,3,3.2142857142857144,3.0714285714285716,14,f
winds (as in winding a clock),2.4,2.868333333333332,2.6666666666666665,15,m
wine,3.3846153846153846,4.230769230769231,3.8461538461538463,13,f
Winfrey,2.9,4.4,3.7,10,neither
wings,3.4,4.133333333333334,3.7333333333333334,15,f
winter,2.466666666666667,3,2.7333333333333334,15,neither
wiped,2.588235294117647,3.176470588235294,2.8823529411764706,17,neither
wire,2.066666666666667,2.8,2.466666666666667,15,m
wise,2.1666666666666665,3,2.5833333333333335,12,neither
wish,3.2857142857142856,3.9285714285714284,3.5714285714285716,14,f
wished,3.2,4,3.6,10,f
witch,4.357142857142857,4.821428571428571,4.607142857142857,14,f
without,2.5714285714285716,3.142857142857143,2.857142857142857,14,neither
woke,2.5714285714285716,3.357142857142857,3,14,neither
wolf,1.625,2.5625,2.0625,16,m
woman,4.8,5,4.933333333333334,15,f
won,2.142857142857143,3,2.5714285714285716,14,neither
wonder,3.1875,3.875,3.5,16,f
wondered,3,3.5,3.2,10,f
wonderful,3.5833333333333335,4.25,3.9166666666666665,12,f
wood,1.25,1.9187499999999982,1.5833333333333333,12,m
wooden,2.2666666666666666,2.933333333333333,2.6,15,m
woods,2,2.9285714285714284,2.5,14,m
woof,1.8666666666666667,2.533333333333333,2.2,15,m
word,2.8,3.2666666666666666,3.066666666666667,15,neither
words,2.6666666666666665,3.2,2.933333333333333,15,neither
work,2.4375,3.0625,2.75,16,neither
worked,1.7857142857142858,2.357142857142857,2.0714285714285716,14,m
workers,2,2.769230769230769,2.3846153846153846,13,m
working,1.7,2.8,2.3,10,m
world,2.7142857142857144,3.4285714285714284,3.0714285714285716,14,neither
worn,2.6923076923076925,3.4615384615384617,3.076923076923077,13,neither
worried,2.857142857142857,3.7142857142857144,3.357142857142857,14,neither
worry,3.1538461538461537,3.8461538461538463,3.5384615384615383,13,f
worse,2.357142857142857,3,2.7142857142857144,14,neither
would,2.6153846153846154,3,2.8461538461538463,13,neither
wow,3.0714285714285716,3.5,3.2857142857142856,14,f
wrapped,2.9285714285714284,3.642857142857143,3.2142857142857144,14,neither
wren,2.5714285714285716,3.357142857142857,3,14,neither
write,2.933333333333333,3.6666666666666665,3.3333333333333335,15,neither
writing,3.2857142857142856,3.857142857142857,3.5714285714285716,14,f
written,2.9285714285714284,3.5,3.2142857142857144,14,neither
wrong,2.2142857142857144,3,2.642857142857143,14,neither
wrote,2.7857142857142856,3.357142857142857,3.0714285714285716,14,neither
yard,1.7333333333333334,2.6,2.2,15,m
yarn,3.5384615384615383,4.3076923076923075,3.923076923076923,13,f
yeah,2.5294117647058822,2.9411764705882355,2.764705882352941,17,m
year,3,3.3,3.1,10,f
years,2.5625,3.25,2.9375,16,neither
yell,2.2666666666666666,2.933333333333333,2.6,15,m
yelled,1.5714285714285714,2.4285714285714284,2,14,m
yellow,3.142857142857143,3.5714285714285716,3.357142857142857,14,f
Yertle,2.2,3.2,2.7,10,neither
yes,3,3.2142857142857144,3.0714285714285716,14,f
yet,2.5,3.0714285714285716,2.7857142857142856,14,neither
York,1.9166666666666667,2.7520833333333314,2.4166666666666665,12,m
you,2.3333333333333335,3.2666666666666666,2.8,15,neither
young,3,3.6,3.3,10,f
your,2.9285714285714284,3.5,3.2142857142857144,14,neither
yours,3.0714285714285716,3.5,3.2857142857142856,14,f
yourself,2.9982142857142873,3.7857142857142856,3.357142857142857,14,f
yummy,4,4.642857142857143,4.357142857142857,14,f
zebra,2.2666666666666666,3,2.6,15,neither
zoo,2.0714285714285716,3,2.5714285714285716,14,neither
