isbn,title,publisher,published_date,publisher_desription,n_pages,category,mean_rating,num_ratings,sale_country,access_country,cover_thumbnail_url,preview_url,title_us
9.78E+12,Slow Loris,Random House,2003,"""Slow Loris was a slow loris and he was very slow. He lived in a zoo. The visitors thought him boring. The other animals did too. 'It took Loris ten minutes to eat a satsuma . . . wenty minutes to get from one end of his branch to the other . . . nd an hour to scratch his bottom. But Slow Loris didn't care. He had a secret . . .",32,Children's stories,5,1,US,US,http://books.google.com/books/content?id=0raj3ARNhWAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=0raj3ARNhWAC&dq=isbn:9780099414261&hl=&cd=1&source=gbs_api,slow loris
9.78E+12,Square,Candlewick Press,5/8/18,"When his friend Circle asks him to do her portrait after praising him as a sculptor and genius, Square struggles to carve her likeness from a stone block.",48,Juvenile Fiction,4,2,US,US,http://books.google.com/books/content?id=DbNDDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=DbNDDwAAQBAJ&printsec=frontcover&dq=isbn:9780763696078&hl=&cd=1&source=gbs_api,square
9.78E+12,Stellaluna,Houghton Mifflin Harcourt,1993,"After she falls headfirst into a bird's nest, a baby bat is raised like a bird until she is reunited with her mother.",48,Juvenile Fiction,4,72,US,US,http://books.google.com/books/content?id=hjiQoetvrAUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=hjiQoetvrAUC&printsec=frontcover&dq=isbn:9780152802172&hl=&cd=1&source=gbs_api,stellaluna
9.78E+12,Sylvester and the Magic Pebble,Little Simon,3/6/12,"A cherished classic is brought to life with the audio stylings of renowned actor James Earl Jones. Sylvester can_Ê_t believe his luck when he finds a magic pebble that can make wishes come true. But when a lion jumps out at him on his way home, Sylvester is shocked into making a wish that has unexpected consequences. After overcoming a series of obstacles, Sylvester is eventually reunited with his loving family. Illustrated with William Steig_Ê_s glowing pictures, this winner of the Caldecott Medal is beloved by children everywhere. This package includes a paperback book along with a CD of this modern classic read by legendary actor James Earl Jones.",32,Juvenile Fiction,4,61,US,US,http://books.google.com/books/content?id=YCMxkgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=YCMxkgEACAAJ&dq=isbn:9781442435605&hl=&cd=1&source=gbs_api,sylvester and the magic pebble
9.78E+12,Ten Little Fingers and Ten Little Toes,Houghton Mifflin Harcourt,2010-08,"Rhyming text compares babies born in different places and in different circumstances, but they all share the commonality of ten little fingers and ten little toes. On board pages.",38,Juvenile Fiction,4,27,US,US,http://books.google.com/books/content?id=ANslQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=ANslQwAACAAJ&dq=isbn:9780547366203&hl=&cd=1&source=gbs_api,ten little fingers and ten little toes
9.78E+12,That Is Not a Good Idea!,Balzer + Bray,4/23/13,"That Is Not a Good Idea! is a hilarious, interactive picture book from bestselling author and illustrator Mo Willems, the creator of books like Don_Ê_t Let the Pigeon Drive the Bus, the Knuffle Bunny series, the Elephant and Piggie series, Goldilocks and the Three Dinosaurs, and many other new classics. Inspired by the evil villains and innocent damsels of silent movies, Willems tells the tale of a hungry fox who invites a plump goose to dinner. As with the beloved Pigeon books, kids will be calling out the signature refrain and begging for repeated readings. The funny details in the full-color illustrations by three-time Caldecott Honoree Mo Willems will bring nonstop laughter to story time.",48,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=VfJVuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=VfJVuwEACAAJ&dq=isbn:9780062203090&hl=&cd=1&source=gbs_api,that is not a good idea!
9.78E+12,The Berenstain Bears and the Green-eyed Monster,Random House Books for Young Readers,1995-03,Sister is overcome with jealousy when Brother gets a shiny new ten-speed bike for his birthday.,32,Juvenile Fiction,4.5,2,US,US,http://books.google.com/books/content?id=6MN2DyzKdPEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=6MN2DyzKdPEC&printsec=frontcover&dq=isbn:9780679864349&hl=&cd=1&source=gbs_api,the berenstain bears and the green-eyed monster
9.78E+12,The Big Honey Hunt,Random House Books for Young Readers,1962,Papa Bear tries to teach Small Bear how to find honey in a honey tree.,63,Juvenile Fiction,4,6,US,US,http://books.google.com/books/content?id=V3eLDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=V3eLDQAAQBAJ&printsec=frontcover&dq=isbn:9780394800288&hl=&cd=1&source=gbs_api,the big honey hunt
9.78E+12,The Cat in the Hat,Random House Childrens Books,1957,Two children sitting at home on a rainy day are visited by the Cat in the Hat who shows them some tricks and games.,61,Juvenile Fiction,4,3729,US,US,http://books.google.com/books/content?id=XPpZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=XPpZAAAAYAAJ&dq=isbn:9780394800011&hl=&cd=1&source=gbs_api,the cat in the hat
9.78E+12,The Day the Crayons Quit,Penguin,2013,"When Duncan arrives at school one morning, he finds a stack of letters, one from each of his crayons, complaining about how he uses them. 75,000 first printing.",30,Juvenile Fiction,4.5,106,US,US,http://books.google.com/books/content?id=EC3eDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=EC3eDAAAQBAJ&printsec=frontcover&dq=isbn:9780399255373&hl=&cd=1&source=gbs_api,the day the crayons quit
9.78E+12,The Duckling Gets a Cookie!?,Hyperion,4/3/12,Pigeon is very angry when the duckling gets a cookie just by asking politely.,40,Juvenile Fiction,4,258,US,US,http://books.google.com/books/content?id=Pbc5nwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=Pbc5nwEACAAJ&dq=isbn:9781423151289&hl=&cd=1&source=gbs_api,the duckling gets a cookie!?
9.78E+12,The Fantastic Flying Books of Mr. Morris Lessmore,Simon and Schuster,6/19/12,"Morris Lessmore loves words, stories and books, and after a tornado carries him to another land, dreary and colorless, he finds a single book in color that leads him to an amazing library where, he learns, the books need him as much as he needs them.",56,Juvenile Fiction,4.5,71,US,US,http://books.google.com/books/content?id=pa4LUt0FCB0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=pa4LUt0FCB0C&printsec=frontcover&dq=isbn:9781442457027&hl=&cd=1&source=gbs_api,the fantastic flying books of mr. morris lessmore
9.78E+12,The Foot Book,NA,1996,Beginner's text describes all sorts of feet doing all sorts of things.,27,Foot,4.5,36,US,US,http://books.google.com/books/content?id=OdJSSQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=OdJSSQAACAAJ&dq=isbn:9780375861352&hl=&cd=1&source=gbs_api,the foot book
9.78E+12,The Garden of Abdul Gasazi,Houghton Mifflin Harcourt,1979,"When the dog he is caring for runs away from Alan into the forbidden garden of a retired dog-hating magician, a spell seems to be cast over the contrary dog.",33,Juvenile Fiction,4,29,US,US,http://books.google.com/books/content?id=Jxo26aqVMHoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=Jxo26aqVMHoC&printsec=frontcover&dq=isbn:9780395278048&hl=&cd=1&source=gbs_api,the garden of abdul gasazi
9.78E+12,The Gardener,Square Fish,5/1/07,"By the author-and-illustrator team of the bestselling The Library Lydia Grace Finch brings a suitcase full of seeds to the big gray city, where she goes to stay with her Uncle Jim, a cantankerous baker. There she initiates a gradual transformation, bit by bit brightening the shop and bringing smiles to customers' faces with the flowers she grows. But it is in a secret place that Lydia Grace works on her masterpiece -- an ambitious rooftop garden -- which she hopes will make even Uncle Jim smile. Sarah Stewart introduces readers to an engaging and determined young heroine, whose story is told through letters written home, while David Small's illustrations beautifully evoke the Depression-era setting. The Gardener is a 1997 New York Times Book Review Notable Children's Book of the Year and a 1998 Caldecott Honor Book.",40,Juvenile Fiction,4,32,US,US,http://books.google.com/books/content?id=RNxtHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=RNxtHQAACAAJ&dq=isbn:9780312367497&hl=&cd=1&source=gbs_api,the gardener
9.78E+12,The Giving Tree,HarperCollins,10/7/64,"'Once there was a tree...and she loved a little boy.' So begins a story of unforgettable perception, beautifully written and illustrated by the gifted and versatile Shel Silverstein. Every day the boy would come to the tree to eat her apples, swing from her branches, or slide down her trunk...and the tree was happy. But as the boy grew older he began to want more from the tree, and the tree gave and gave and gave. This is a tender story, touched with sadness, aglow with consolation. Shel Silverstein has created a moving parable for readers of all ages that offers an affecting interpretation of the gift of giving and a serene acceptance of another's capacity to love in return. Ages 10+",64,Juvenile Fiction,4,4795,US,US,http://books.google.com/books/content?id=dXLWAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=dXLWAAAAMAAJ&pg=PP1&dq=isbn:9780060256654&hl=&cd=1&source=gbs_api,the giving tree
9.78E+12,The Gruffalo,Penguin USA,2006,"A clever mouse uses the threat of a terrifying creature to keep from being eaten by a fox, an owl, and a snake--only to have to outwit that creature as well.",26,Juvenile Fiction,4.5,25,US,US,http://books.google.com/books/content?id=ZvijPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=ZvijPwAACAAJ&dq=isbn:9780142403877&hl=&cd=1&source=gbs_api,the gruffalo
9.78E+12,The Important Book,Harper Collins,3/10/90,"The important thing about The Important Book -- is that you let your child tell you what is important about the sun and the moon and the wind and the rain and a bug and a bee and a chair and a table and a pencil and a bear and a rainbow and a cat (if he wants to). For the important thing about The Important Book is that the book goes on long after it is closed.What is most important about many familiar things -- like rain and wind, apples and daisies -- is suggested in rhythmic words and vivid pictures. 'A perfect book . . . the text establishes a word game which tiny children will accept with glee.' -- K.",24,Juvenile Fiction,4,28,US,US,http://books.google.com/books/content?id=u-ZdUESVkp0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=u-ZdUESVkp0C&printsec=frontcover&dq=isbn:9780064432276&hl=&cd=1&source=gbs_api,the important book
9.78E+12,The Lorax,Random House Books for Young Readers,1971,The Once-ler describes the results of the local pollution problem.,70,Juvenile Fiction,4,36,US,US,http://books.google.com/books/content?id=cJnXmrk7BxAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=cJnXmrk7BxAC&printsec=frontcover&dq=isbn:9780394823379&hl=&cd=1&source=gbs_api,the lorax
9.78E+12,The Night Before Mother's Day,NA,2010,"Hoping to shower their mother with love on Mother's Day, a family of children enlists the help of their father to bake a cake from scratch and create a luxury spa in their kitchen. Original.",32,Juvenile Nonfiction,NA,NA,US,US,http://books.google.com/books/content?id=6e1vDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=6e1vDwAAQBAJ&printsec=frontcover&dq=isbn:9780448452135&hl=&cd=1&source=gbs_api,the night before mother's day
9.78E+12,The Other Side,Penguin,2001,"Two girls, one white and one black, gradually get to know each other as they sit on the fence that divides their town.",32,Juvenile Fiction,4.5,122,US,US,http://books.google.com/books/content?id=jq_yDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=jq_yDQAAQBAJ&printsec=frontcover&dq=isbn:9780399231162&hl=&cd=1&source=gbs_api,the other side
9.78E+12,The Paper Bag Princess,NA,2003,"After her castle and clothes are destroyed by the dragon, Princess Elizabeth, dressed only in a paper bag, sets out to rescue Prince Ronald, who was taken captive.",27,Juvenile Nonfiction,4.5,20,US,US,http://books.google.com/books/content?id=SNWAdVofJVYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=SNWAdVofJVYC&dq=isbn:9780920236161&hl=&cd=1&source=gbs_api,the paper bag princess
9.78E+12,The Pigeon Finds a Hot Dog!,Hyperion,4/19/04,Pigeon learns about sharing when a curious duckling keeps asking questions about the hot dog Pigeon has found.,40,Juvenile Fiction,4.5,49,US,US,http://books.google.com/books/content?id=pp6XQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=pp6XQgAACAAJ&dq=isbn:9780786818693&hl=&cd=1&source=gbs_api,the pigeon finds a hot dog!
9.78E+12,The Poky Little Puppy,Golden Books,1995,One night a puppy who is always late coming home finds that there is no dessert for him.,24,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=U3xCDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=U3xCDgAAQBAJ&printsec=frontcover&dq=isbn:9780307021342&hl=&cd=1&source=gbs_api,the poky little puppy
9.78E+12,The Real Mother Goose,Scholastic Inc.,1994,"Presents traditional nursery rhymes, including ""Little Jack Horner,"" ""Hot Cross Buns,"" ""The Queen of Hearts,"" and ""The Cat and the Fiddle.""",128,Juvenile Nonfiction,4.5,31,US,US,http://books.google.com/books/content?id=wLdTxADbn-UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=wLdTxADbn-UC&printsec=frontcover&dq=isbn:9780590225175&hl=&cd=1&source=gbs_api,the real mother goose
9.78E+12,The Stinky Cheese Man and other fairly stupid tales,Viking Books,9/1/92,Madcap revisions of familiar fairy tales.,50,Fiction,4,99,US,US,http://books.google.com/books/content?id=ytAWAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=ytAWAQAAMAAJ&dq=isbn:9780670844876&hl=&cd=1&source=gbs_api,the stinky cheese man and other fairly stupid tales
9.78E+12,The Story of Babar,Random House Books for Young Readers,1960,"An orphaned baby elephant goes to live in the city with a kindly old lady who gives him everything he wants, but eventually he returns to the forest where he is crowned king of the elephants.",48,Juvenile Fiction,3,12,US,US,http://books.google.com/books/content?id=kdDfK4Xl1YAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=kdDfK4Xl1YAC&printsec=frontcover&dq=isbn:9780394805757&hl=&cd=1&source=gbs_api,the story of babar
9.78E+12,The Story of Ferdinand,NA,2011,"Ferdinand likes to sit quietly and smell the flowers, but one day he gets stung by a bee and his snorting and stomping convince everyone that he is the fiercest of bulls.",32,Juvenile Fiction,4.5,73,US,US,http://books.google.com/books/content?id=BJgSYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=BJgSYgEACAAJ&dq=isbn:9780448456942&hl=&cd=1&source=gbs_api,the story of ferdinand
9.78E+12,The Tale Of Peter Rabbit,Warne,5/28/10,"This original, authorised version has been lovingly recreated electronically for the first time, with reproductions of Potter's unmistakeable artwork optimised for use on colour devices such as the iPad. The Tale of Peter Rabbit was first published by Frederick Warne in 1902 and endures as Beatrix Potter's most popular and well-loved tale. Re-originated in 2002 to mark the centenary of publication bringing it closer to the original edition, six illustrations were restored, four that were removed in 1903 to make room for endpapers and two that have never been used before, Beatrix having initially prepared more illustrations than could be accommodated in the original format.",80,Juvenile Nonfiction,4,63,US,US,http://books.google.com/books/content?id=x1VYPnGMh0gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=x1VYPnGMh0gC&dq=isbn:9780723247708&hl=&cd=1&source=gbs_api,the tale of peter rabbit
9.78E+12,The Three Questions,Scholastic Inc.,2002,"Based on a story by Leo Tolstoy. A young boy asks: When is the best time to do things? Who is the most important one? What is the right thing to do? Find out what he learns in this charming, lyrically told story",32,Juvenile Fiction,4,57,US,US,http://books.google.com/books/content?id=cgROlmO1f5UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=cgROlmO1f5UC&printsec=frontcover&dq=isbn:9780439199964&hl=&cd=1&source=gbs_api,the three questions
9.78E+12,The Wheels on the Bus,Dutton Juvenile,2000,This book has movable parts which add to the fun of the story of the bus whose wheels go round and round.,14,Buses,NA,NA,US,US,http://books.google.com/books/content?id=U5KOPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=U5KOPAAACAAJ&dq=isbn:9780525465065&hl=&cd=1&source=gbs_api,the wheels on the bus
9.78E+12,The Wonderful Things You Will Be,Random House Books for Young Readers,2015,"Illustrations and simple, rhyming text reveal a parent's musings about what a child will become, knowing that the child's kindness, cleverness, and boldness will shine through no matter what, as will the love they share.",36,Juvenile Fiction,4,7,US,US,http://books.google.com/books/content?id=ocvJDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=ocvJDAAAQBAJ&printsec=frontcover&dq=isbn:9780385376716&hl=&cd=1&source=gbs_api,the wonderful things you will be
9.78E+12,There's a Wocket in My Pocket!,Random House Books for Young Readers,1996,"A household of unusual creatures includes the nupboard in the cupboard, the yeps on the steps, and the bofa on the sofa",20,Juvenile Fiction,4,38,US,US,http://books.google.com/books/content?id=L44KAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=L44KAAAACAAJ&dq=isbn:9780679882831&hl=&cd=1&source=gbs_api,there's a wocket in my pocket!
9.78E+12,There's an Alligator Under My Bed,Dial Books,1987,"The alligator under his bed makes a boy's bedtime hazardous operation, until he lures it out of the house and into the garage.",32,Juvenile Fiction,4.5,16,US,US,http://books.google.com/books/content?id=nfFvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=nfFvDwAAQBAJ&printsec=frontcover&dq=isbn:9780803703742&hl=&cd=1&source=gbs_api,there's an alligator under my bed
9.78E+12,This is Not My Hat,Candlewick Press,2012,A little fish thinks he can get away with stealing a hat.,40,Juvenile Fiction,4,92,US,US,http://books.google.com/books/content?id=ARjDR5yFbRUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=ARjDR5yFbRUC&printsec=frontcover&dq=isbn:9780763655990&hl=&cd=1&source=gbs_api,this is not my hat
9.78E+12,Tikki Tikki Tembo,Macmillan,4/17/07,An illustrated Chinese folk tale describes how the Chinese came to give all of their children short names.,42,Juvenile Fiction,4,69,US,US,http://books.google.com/books/content?id=YNjLTg3HmiAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=YNjLTg3HmiAC&printsec=frontcover&dq=isbn:9780312367480&hl=&cd=1&source=gbs_api,tikki tikki tembo
9.78E+12,Time for Bed,Houghton Mifflin Harcourt,1997,As darkness falls parents everywhere try to get their children ready for sleep.,28,Juvenile Fiction,4,23,US,US,http://books.google.com/books/content?id=GnPyysM69z8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=GnPyysM69z8C&printsec=frontcover&dq=isbn:9780152010669&hl=&cd=1&source=gbs_api,time for bed
9.78E+12,Trashy Town,Harper Collins,2/27/99,"I dump it in I smash it down I drive around the trashy town Meet Mr. Gilly. He cleans up Trashy Town. He does it with a big smile and a big truck--which is sure to make him a hero with all the children in the neighborhood. David Clemesha and Andrea Zimmerman have created a rhythmic, repeatable refrain that will roll off the lips of every child. Dan Yaccarino's dynamic art puts the zip in Mr. Gilly's stride and adds style and charm to trash collection. 2000 Notable Children's Books (ALA)",32,Juvenile Fiction,4,12,US,US,http://books.google.com/books/content?id=19iPyW3WQuoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=19iPyW3WQuoC&printsec=frontcover&dq=isbn:9780060271398&hl=&cd=1&source=gbs_api,trashy town
9.78E+12,Tuesday,Houghton Mifflin Harcourt,1991,"Frogs rise on their lily pads, float through the air, and explore the nearby houses while their inhabitants sleep.",32,Juvenile Fiction,4,103,US,US,http://books.google.com/books/content?id=gGWvDUUi58cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=gGWvDUUi58cC&printsec=frontcover&dq=isbn:9780395870822&hl=&cd=1&source=gbs_api,tuesday
9.78E+12,When Dinosaurs Came with Everything,Simon and Schuster,9/25/07,"Although his mother is a little worried, a young boy is delighted to discover that every shop in town is giving away real dinosaurs to their customers. 75,000 first printing.",40,Juvenile Fiction,4,22,US,US,http://books.google.com/books/content?id=uRbBhVq040UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=uRbBhVq040UC&printsec=frontcover&dq=isbn:9780689869228&hl=&cd=1&source=gbs_api,when dinosaurs came with everything
9.78E+12,Where Do Diggers Sleep at Night?,Random House Books for Young Readers,2014,"Illustrations and rhyming text reveal what trucks, tractors and construction vehicles do to get ready for bed after a hard day's work. A board book edition of a first picture book.",26,Juvenile Fiction,4,5,US,US,http://books.google.com/books/content?id=zs1vDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=zs1vDwAAQBAJ&printsec=frontcover&dq=isbn:9780385374156&hl=&cd=1&source=gbs_api,where do diggers sleep at night?
9.78E+12,Where Is the Green Sheep?,Harcourt Childrens Books,2009,"A story about many different sheep, and one that seems to be missing. On board pages.",32,Juvenile Fiction,3.5,21,US,US,http://books.google.com/books/content?id=HkSKPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=HkSKPwAACAAJ&dq=isbn:9780152067045&hl=&cd=1&source=gbs_api,where is the green sheep?
9.78E+12,Where the Wild Things Are,Harper Collins,11/9/88,"Max is sent to bed without supper and imagines sailing away to the land of Wild Things,where he is made king.",48,Juvenile Fiction,4,4602,US,US,http://books.google.com/books/content?id=UyibVFukeDUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=UyibVFukeDUC&printsec=frontcover&dq=isbn:9780064431781&hl=&cd=1&source=gbs_api,where the wild things are
9.78E+12,Winter Days in the Big Woods,Harper Collins,9/15/95,"Laura helps Ma and Pa make the little log cabin snug and cozy for the snowy days ahead. 1994 ""Pick of the Lists"" (ABA)",32,Juvenile Fiction,4.5,9,US,US,http://books.google.com/books/content?id=H-igY69LTxcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=H-igY69LTxcC&printsec=frontcover&dq=isbn:9780064433730&hl=&cd=1&source=gbs_api,winter days in the big woods
9.78E+12,Yertle the Turtle,Random House Books for Young Readers,1958,"Includes three humorous stories in verse: Yertle the Turtle, Gertrude McFuzz, and The Big Brag.",90,Juvenile Fiction,4,33,US,US,http://books.google.com/books/content?id=Of5kYHYDN9oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=Of5kYHYDN9oC&printsec=frontcover&dq=isbn:9780394800875&hl=&cd=1&source=gbs_api,yertle the turtle
9.78E+12,You Get What You Get,Capstone,2013,"Melvin likes to throw a tantrum when he does not get what he wants, but he learns that the classroom rule, ""you get what you get and you don't throw a fit"" applies at home as well.",32,Juvenile Fiction,5,3,US,US,http://books.google.com/books/content?id=pcCpAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=pcCpAAAAQBAJ&printsec=frontcover&dq=isbn:9781479521579&hl=&cd=1&source=gbs_api,you get what you get
698114337,Anno's Journey,Penguin,1997,"Told through brilliant illustrations, a colorful, wordless book takes young readers on a wonderous tour of northern Europe, seeing its landscape, geography, and architecture along the way. Reprint.",26,Juvenile Fiction,4,9,US,US,http://books.google.com/books/content?id=WLRKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=WLRKDwAAQBAJ&printsec=frontcover&dq=isbn:0698114337&hl=&cd=1&source=gbs_api,anno's journey 
763660531,Journey,Candlewick Press,2013,"Using a red marker, a young girl draws a door on her bedroom wall and through it enters another world where she experiences many adventures, including being captured by an evil emperor.",40,Juvenile Fiction,4,56,US,US,http://books.google.com/books/content?id=BOSgRVqWPCsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=BOSgRVqWPCsC&printsec=frontcover&dq=isbn:0763660531&hl=&cd=1&source=gbs_api,journey
1563054426,Barnyard Dance!,Workman Publishing,1993-10,A bespectacled fiddle-playing cow and a pig twirling a sheep are featured in a barnyard dance. On board pages with a die-cut cover.,24,Juvenile Fiction,4.5,27,US,US,http://books.google.com/books/content?id=wLdRCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=wLdRCwAAQBAJ&printsec=frontcover&dq=isbn:1563054426&hl=&cd=1&source=gbs_api,barnyard dance
059059091X,I love my mommy because--,NA,2001,"As a child explains the many happy, loving things Mommy does, many different animal mothers are shown caring for their young.",NA,Animals,4.5,7,US,US,http://books.google.com/books/content?id=D-c01AcwpwYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=D-c01AcwpwYC&dq=isbn:059059091X&hl=&cd=1&source=gbs_api,I love my mommy because
1442460512,"Click, Clack, Moo",Simon and Schuster,6/12/12,"This quirky, hilarious farmyard tale from the New York Times bestselling duo of Doreen Cronin and Betsy Lewin is now an eBook with audio! Farmer Brown has a problem. His cows like to type. All day long he hears _Ê_ Click, clack, moo. Click, clack, moo. Click, clack, moo. _Êù But Farmer Brown_Ê_s problems get bigger when his cows start leaving him notes! Listen in on the fun as a bunch of literate cows turn Farmer Brown_Ê_s farm upside down!",32,Juvenile Fiction,4.5,16,US,US,http://books.google.com/books/content?id=pmEM_26oGgkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=pmEM_26oGgkC&printsec=frontcover&dq=isbn:1442460512&hl=&cd=1&source=gbs_api,"click, clack, moo cows that type"
014050169X,Blueberries for Sal,Puffin,1976,"Little Bear and Sal both go berrying with their mothers, but after sitting down to rest, they each end up following the other one's mother.",54,Juvenile Fiction,4,59,US,US,http://books.google.com/books/content?id=lCdMTH1M1C8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=lCdMTH1M1C8C&dq=isbn:014050169X&hl=&cd=1&source=gbs_api,blueberries for sal
385371993,Green Eggs and Ham,RH Childrens Books,9/24/13,"_ÑÒDo you like green eggs and ham?_Ñù asks Sam-I-am in this Beginner Book by Dr. Seuss. In a house or with a mouse? In a boat or with a goat? On a train or in a tree? Sam keeps asking persistently. With unmistakable characters and signature rhymes, Dr. Seuss_Ñés beloved favorite has cemented its place as a children_Ñés classic. In this most famous of cumulative tales, the list of places to enjoy green eggs and ham, and friends to enjoy them with, gets longer and longer. Follow Sam-I-am as he insists that this unusual treat is indeed a delectable snack to be savored everywhere and in every way. Originally created by Dr. Seuss, Beginner Books encourage children to read all by themselves, with simple words and illustrations that give clues to their meaning.",72,Juvenile Fiction,4.5,4080,US,US,http://books.google.com/books/content?id=ZK7xAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=ZK7xAwAAQBAJ&printsec=frontcover&dq=isbn:0385371993&hl=&cd=1&source=gbs_api,green eggs and ham
